place_id,name,latitude,longitude,regular,premium,diesel
8973,VALORES ENERGETICOS DEL NORTE SA DE CV,25.85773,-97.48521,19.29,,18.99
8974,Hidrocarburos del Bajío SA de CV,20.57422,-101.2117,20.99,23.49,
8975,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.63638,-100.2722,19.43,,
8976,MULTISERVICIOS SAN JOSE S.A. DE C.V.,20.91935,-101.3924,22.29,,
8977,COMERCIALIZADORA DE COMBUSTIBLES DE LOS ALTOS SA D,21.33055,-101.9923,23.08,,
8978,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.73307,-100.2102,24.89,25.69,
8979,grupo gasolinero regio sa de cv,25.93866,-97.62063,19.85,,
8980,COMBUSTIBLES Y LUBRICANTES VHC SA DE CV ,22.9018,-109.9197,22.39,23.99,
8981,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.45513,-101.0277,22.99,25.29,
8982,SUPER SERVICIO OFEN S.A. DE C.V.,19.25067,-99.59019,21.39,,
8983,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.65154,-100.1073,23.79,25.69,
8984,"OPERADORA DIGALPA, S.A. DE C.V.",19.53137,-99.07554,22.99,,
8985,"SERVICIOS CARIBE, S.A. DE C.V.",19.57886,-88.04439,23.99,24.99,25.09
8986,"SERVICIO SINERGIA, S.A. DE C.V.",17.9958,-93.37766,21.19,,23.39
8987,"HIDROSINA PLUS, S.A.P.I. DE C.V.",22.74223,-98.96275,22.89,,
8988,MACLOVIO EFREN HERNANDEZ HERNANDEZ,18.96373,-96.73554,21.93,,
8989,REYNA ALICIA CAÑEDO CASTRO,26.88315,-111.9482,23.45,,
8990,GASOLINERA KEEN DYA SA DE CV,16.25076,-97.1524,23.47,,
8991,AUTO SERVICIO MIR-SOT S.A. DE C.V.,19.68364,-100.5444,22.55,,
8992,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.71437,-100.3507,25.09,25.69,
8993,"GRUPO GASOLINERO BEGAR, S.A. DE C.V.",24.74113,-107.4349,20.29,,
8994,SERVICIO COLINAS DEL ALTIPLANO S.A. DE C.V.,23.6545,-100.6552,22.6,,
8995,SERVICIO ZACUALPAN SA DE CV,21.24608,-105.1643,23.19,,
8996,"GASOLINERA SERVIMAG, S.A. DE C.V. ",20.90397,-97.67885,22.15,,
8997,GERTRUDIS PESTAÑO GOMEZ,28.10264,-110.6904,23.65,,24.67
8998,"GASOLINERA MARTIN, S.A. DE C.V.",20.60642,-103.433,19.99,22.99,22.69
8999,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.7033,-100.2503,24.09,25.69,
9000,"SERVICIO EL ONCE, S.A. DE C.V.",19.28473,-99.5248,21.55,,
9001,"GPDC Estaciones de Servicio, S. A. DE C. V.",19.00906,-98.24422,22.17,26.19,22.59
9002,"COMBUSTIBLES Y LUBRICANTES SALINAS, S. A. DE C. V.",26.23441,-98.66759,18.65,21.45,22.98
9003,SUPER SERVICIO BALMER SA DE CV,19.7969,-97.31566,21.6,,
9004,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.6284,-103.4099,22.99,25.79,
9005,GASERVICIO PERALTA SA DE CV,31.3028,-109.5372,18.99,22.99,
9006,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.13888,-101.7249,23.19,24.99,24.89
9007,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.84233,-101.315,23.89,25.79,24.79
9008,SOLUCIONES EN GASOLINERIAS SA DE CV,20.52184,-103.4223,21.8,,
9009,"Servicio Xilitla, S. A. de C. V.",21.38766,-98.98567,23,,
9010,ESTACION DE SERVICIO ALBA SA DE CV,20.1957,-104.0284,23.49,,
9011,JOSE HORACIO RIVERA CAMARGO,21.15352,-98.39156,23.13,,
9012,Combustibles Aviacion SA de CV,20.71948,-103.4554,22.24,,
9013,"SUPER SERVICIO SAN MIGUEL, S.A. DE C.V.",20.9918,-89.60397,22.84,24.79,
9014,GRUPO INMOBILIARIO EL COMEDERO SA DE CV,24.40961,-106.7001,22.99,,23.99
9015,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,26.03116,-98.26397,18.18,,22.49
9016,SERVICIO IDEAL DE TAMAULIPAS SA DE CV,26.00509,-98.25758,18.17,21.77,24.37
9017,"SERVICIO EL ONCE, S.A. DE C.V.",20.05781,-98.76027,21.09,,
9018,"SERVICIO LA PIÑA, S.A. DE C.V.",17.82191,-93.39788,22.95,,
9019,CLAUDIA ADELA MARTINEZ MARQUEZ,18.49509,-88.29851,17.31,,
9020,GAS NUEVO MILENIO S.A. DE C.V.,25.65704,-100.3023,24.09,25.69,24.59
9021,GRUPO PEÑA COTA SA DE CV,31.32972,-109.5175,18.99,22.99,
9022,servicio express sa de cv ,28.64613,-106.1287,22.99,25.99,
9023,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.56649,-100.2385,23.99,25.69,
9024,"SERVICIO DELSI, S.A DE C.V.",29.12451,-110.9722,23.99,26.99,
9025,JAVIER VILLAVICENCIO MURILLO,27.69168,-114.8993,23.45,,
9026,GAS NUEVO MILENIO S.A. DE C.V.,25.72575,-100.3535,23.79,24.29,
9027,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.54038,-103.3838,23.29,25.39,
9028,GRUPO GASOLINERO ALVAREZ SA DE CV,20.8044,-102.7455,23.49,,
9029,COMBUSTIBLES DE LA CUENCA DEL PAPALOAPAN SA DE CV,19.10016,-96.10634,20.09,,
9030,ROSA HILDELIZA FAMANIA ORTEGA,25.62048,-108.5472,22.9,,
9031,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.51155,-103.1928,23.98,,24.79
9032,JOAQUIN DE LA ROSA MARTINEZ,20.01018,-97.30307,15.87,,16.47
9033,ESTACION DE SERVICIO PALO GACHO SA DE CV,19.39344,-96.62819,21.59,,
9034,"CENTRAL DE CARGA DE COMBUSTIBLES 22 DE OCTUBRE, S.A. DE C.V.",19.08807,-102.3623,24.08,,
9035,MARISELA MARQUEZ ANAYA,20.77048,-102.9104,22.96,,
9036,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.98469,-102.3356,23.19,25.49,
9037,SERVICIO ASTUDILLO S.A. DE C.V.,17.58425,-99.38757,24.39,,
9038,E.S.G.E.S. S.A DE C.V,20.37682,-90.03946,22.5,,
9039,COMBUSTIBLES Y SERVICIOS ROSAJE SA DE CV,27.46591,-109.9296,22.99,,24.59
9040,COMBUSTIBLES DE LA CUENCA DEL PAPALOAPAN SA DE CV,19.04994,-96.42303,21.69,,
9041,"ENERGETICOS TEPAK, S.A. DE C.V.",20.75203,-102.5403,22.75,,
9042,SERVICIO VALLE DEL DESIERTO S.A. DE C.V.,29.03163,-110.9604,22.99,,25.15
9043,AEROPUERTOS Y SERVICIOS AUXILIARES,21.0382,-86.87959,22.14,,
9044,ESTACION DE SERVICIO ALBA SA DE CV,20.19029,-104.0385,23.49,,
9045,GRUPO ESPECIALIZADO CASTELLANOS SA DE CV,20.02536,-102.7171,23.5,24.6,25.6
9046,"GRUPO GASOLINERO HUEHUETOCA, S.A.P.I. DE C.V.",19.0553,-96.13179,20.29,,22.48
9047,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,26.08547,-98.3352,18.18,21.78,
9048,GASOLINERA SERVICIO FRANCO S.DE R.L. DE C.V.,21.15648,-100.9223,22.75,,
9049,SERVICIO DEL CENTRO TOCUMBO SA DE CV,19.70372,-102.5164,23.59,,
9050,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.68691,-100.3305,24.09,25.69,24.55
9051,OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV,19.96687,-97.20913,22.54,,
9052,ESTACION DE SERVICIO JACINTO CANEK S.A. DE C.V.,20.99072,-89.66675,20.99,22.99,22.99
9053,BURGOS PLUS GASOLINERAS S.A. DE C.V.,26.07237,-98.32506,18.18,21.78,24.39
9054,GAS NUEVO MILENIO S.A. DE C.V.,25.78962,-100.3053,24.09,25.69,24.59
9055,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.77721,-100.3182,22.49,,
9056,"STOP SYSTEM GAS, S. A. DE C. V.",25.65589,-100.3055,24.1,26.1,
9057,"AUTOSERVICIO BENITEZ, SA DE CV",32.48878,-116.9414,21.99,24.89,
9058,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",19.2832,-99.45729,22.39,24.89,24.29
9059,Servicio Escoserra del Libramiento S.A. de C.V.,23.27084,-106.4068,22.99,,24.79
9060,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.24397,-86.73834,24.29,,
9061,AEROPUERTOS Y SERVICIOS AUXILIARES,18.48496,-97.41341,21.05,,
9062,"DISTRIBUIDORA GUAYMAS EMPALME, S. A. DE C. V.",27.94601,-110.8561,24.19,,25.19
9063,GASOLINERA M Y G SA DE CV,22.25058,-97.86674,21.2,23.2,
9064,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.50662,-103.2824,24.19,,
9065,"OPERADORA MOAÑA, S.A. DE C.V.",19.52893,-99.07578,22.99,,
9066,"GRUPO ENERGETICO NAVARROL, S.A. DE C.V.",20.68382,-103.3375,22.79,,
9067,"HERRO COMBUSTIBLES, S.A. DE C.V.",19.1659,-96.13713,21.69,,
9068,ALFREDO LUGO GONZALEZ,25.83431,-103.8472,22.21,,
9069,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.43151,-100.9936,23.59,25.29,
9070,OSCAR ROBERTO POLANCO CARRILLO,18.14253,-94.46133,15.57,,
9071,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.09629,-101.6341,22.09,24.99,
9072,Auto Servicio Edsil S.A. de C.V.,31.30271,-109.5533,18.65,,
9073,SERVIBRUJOS S.A. DE C.V.,18.42128,-95.10339,21.69,23.19,
9074,Servicio Escoserra Costa Rica S.A. de C.V.,24.59077,-107.408,21.59,24.48,24.43
9075,"Gasolineria División Zapata, S.A. de C.V.",19.61132,-99.18932,21.99,23.49,
9076,"SERVICIO CUNDUACAN, S.A. DE C.V.",18.01075,-93.143,21.99,24.19,
9077,REYNA ALICIA CAÑEDO CASTRO,26.89055,-111.9841,23.45,,
9078,OH MY GAS SA DE CV,20.76615,-105.2224,22.95,,
9079,SM GAS PLUS S.A. DE C.V.,20.67702,-103.371,21.99,24.39,
9080,GRUPO JESSY  SA DE CV,19.53539,-96.93996,22.4,,
9081,ESTACION DE SERVICIO PANABA S.A. DE C.V.,21.29297,-88.2708,22.99,24.99,
9082,Servicio Escoserra Costerita S.A de C.V.,24.74922,-107.376,22.66,24.72,25.24
9083,GAS NUEVO MILENIO S.A. DE C.V.,25.68884,-100.3164,24.09,25.69,
9084,"Autoservicio Jano, S.A. de C.V.",18.42204,-95.717,22.8,,
9085,"HIDROSINA PLUS, S.A.P.I. DE C.V.",22.29763,-97.87677,21.15,,
9086,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.65923,-100.146,23.69,25.69,
9087,CARBURANTES DE YUCATAN SA DE CV,21.27773,-89.66254,22.59,,24.59
9088,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.69303,-100.1831,24.09,25.69,24.65
9089,JOSE BACILIO EDUARDO LOPEZ SANCHEZ,15.12105,-92.48336,23.35,,
9090,MG ROCA FUERTE SA DE CV,27.94534,-110.9337,24.19,,
9091,GAS NUEVO MILENIO S.A. DE C.V.,25.64173,-100.0938,23.49,25.69,24.59
9092,"GASOLINERIA SARU, S.A DE C.V",30.37578,-109.6924,23.59,,
9093,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",31.65871,-106.4445,17.59,,
9094,SERVICOMBUSTIBLES LOS REYES  S.A.  DE  C.V.,20.98109,-89.57346,20.99,22.99,22.99
9095,SERVICIO ARMLO SA DE CV,20.53407,-97.43632,22.74,,
9096,OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV,20.06178,-97.05829,22.75,,
9097,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",26.08636,-98.30154,18.19,,
9098,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.68617,-100.2688,22.99,25.69,
9099,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.55817,-100.4123,21.39,24.19,
9100,SIBILINA PANTOJA REYES,31.32591,-113.5435,23.52,,
9101,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.79139,-100.2349,24.09,25.69,
9102,"GASOLINERA JUDEL LA LOPEZ, SA DE CV",25.57028,-100.0145,22.79,25.69,
9103,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.8345,-100.2546,24.09,25.69,
9104,"SAGIS SCORP, S.A. DE C.V.",24.0271,-104.6527,19.28,22.28,22.98
9105,M. DOLORES GARCIA MORENO,20.54739,-102.5116,22.99,,
9106,"Petro Milenium, S.A. de C.V.",24.8005,-107.4279,20.99,24.99,
9107,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.57227,-103.442,23.29,25.39,
9108,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.7147,-100.2525,22.99,25.69,
9109,DERIVADOS Y SERVICIOS DE ENERGIA SA DE CV,23.24782,-106.4311,23.09,,
9110,GAS NUEVO MILENIO S.A. DE C.V.,25.76904,-100.3679,23.99,25.69,24.59
9111,SERVICIO IDEAL DEL NORDESTE SA DE CV,25.86131,-97.50318,17.88,,22.98
9112,ESTACION DE SERVICIO ALEJO SA DE CV,19.09256,-98.22873,22.41,,
9113,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.59892,-103.3689,23.29,25.39,25.09
9114,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.4098,-100.1444,24.09,25.69,
9115,ENERGETICOS DEL BRAVO SA DE CV,25.84271,-97.47049,,,18.79
9116,SERVICIOS LA GLORIA DE GUAMUCHIL SA DE CV,25.44558,-108.0688,22.79,,
9117,SERVICIO EL SUMIDERO S.A DE C.V,20.09808,-99.13879,22.43,24.3,24.34
9118,ESTACION DE SERVICIO NEMESIS SA DE CV,19.07518,-98.14012,22.51,,
9119,SERVICIO GONZA SA DE CV,25.85919,-97.49479,17.99,21.4,
9120,"COMBUSTIBLES PERIFERICO SUR, S.A. DE C.V.",20.98707,-89.70238,22.07,,
9121,SERVICIO EL PESCADOR S.A. DE C.V.,27.69748,-114.8972,23.45,,
9122,ESTACION DE SERVICIO ERANDENI SA DE CV,19.75233,-101.1783,21.49,,
9123,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.70812,-100.1791,22.99,25.69,
9124,"SUPER SERVICIO LOS MANGOS, S.A. DE C.V.",19.04315,-96.13515,20.29,,22.48
9125,SINERGIA DE ENERGETICOS S.A. DE C.V. ,18.97145,-98.19205,21.19,23.79,
9126,"SERVICIO DE GASOLINERA TAMAULIPAS, S.A. DE C.V.",22.29515,-97.8792,21.35,23.28,
9127,"SUPER SERVICIO EL SAUZ, S.A. DE C.V.",20.50713,-100.1482,22.21,,24.39
9128,CARLOS RIVERA MEDEL,17.53444,-98.64771,22.69,,
9129,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.93315,-89.6723,22.79,,
9130,BILGAI ROBLERO PEREZ,15.45705,-92.28075,20.3,,16.57
9131,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.68611,-100.4691,21.99,25.69,
9132,"GASOLINERIA SAN LUCAS , S.A. DE C.V.",18.54207,-101.3042,23.65,,
9133,"SERVICIO DELSI NOGALES, S.A. DE C.V.",31.17719,-110.9691,18.79,22.99,22.99
9134,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.69449,-100.2399,23.19,25.49,
9135,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.25973,-102.5524,22.99,24.99,24.29
9136,GASOLINERA LA TRINIDAD SA DE CV,25.73962,-108.4832,23.39,24.99,24.49
9137,PROVEEDORA GARMA DE ENERGETICOS S. DE R.L.,18.9516,-97.7748,21.3,23,
9138,TERRENOS DE ISLA MUJERES S. A. DE C. V.,21.23769,-86.73879,24.5,,
9139,"SERVICIO OBREGON, S. DE R.L.",25.68184,-100.2968,22.98,,
9140,"GASOLINERA CRUZ MANZUR, S.A. DE C.V.",16.17308,-93.06338,22.5,,23.89
9141,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.78969,-100.1463,24.09,25.69,24.55
9142,"COMBUSTIBLES DE NOGALES, SA DE CV",31.28351,-110.9691,18.49,22.99,
9143,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.74895,-100.2809,23.49,25.69,
9144,"METROGASOLINERAS, S.A. DE C.V. ",26.86131,-101.451,20.9,24.9,19.55
9145,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.10086,-101.6728,23.29,,
9146,"SERVICIO LA PAZ, S.A. DE C.V.",20.64762,-103.3061,22.99,24.99,24.99
9147,GASOLINERA LOS POZOS S.A. DE C.V.,23.01335,-106.1609,22.99,,
9148,ESTACION DE SERVICIO CAMPESTRE S.A. DE C.V.,21.02622,-89.62403,20.99,22.99,
9149,GAS NUEVO MILENIO S.A. DE C.V.,25.74775,-100.3446,24.09,25.69,24.59
9150,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.73783,-100.3506,24.09,25.69,
9151,SIBILINA PANTOJA REYES,31.34135,-113.5416,23.52,,
9152,OLEUM SERVICE S.A. DE C.V.,18.95888,-99.21121,21.69,23.99,23.69
9153,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.79216,-100.3274,23.55,25.99,
9154,SERVIEXPRESS SANTA ANITA S.A. DE C.V.,20.63079,-101.3898,22.95,,
9155,GAS NUEVO MILENIO S.A. DE C.V.,25.78592,-100.3771,24.09,25.69,
9156,LUIS GUILLERMO BAUTISTA MARTINEZ,20.53457,-104.0066,22.95,,24.19
9157,AUTOSERVICIO PALMIRA SA DE CV,29.09362,-111.0017,23.29,,24.89
9158,Servicio Escoserra Los Olivos S.A. de C.V.,23.25357,-106.4371,23.29,25.19,24.79
9159,"ESTACION EL NARANJO, SA DE CV",31.26712,-110.9426,18.79,,
9160,GASOLINERA MONTAÑA SUR S DE RL DE CV,19.66428,-101.1624,21.89,,
9161,"SERVICIO AMARO, S.A. DE C.V. ",24.27641,-104.0152,22.67,,24.1
9162,ROGELIO AYUP ARGUIJO,25.53461,-103.2532,21.19,23.99,20.26
9163,"ENERGETICOS DE CEMENTOS, S.A. DE C.V. ",21.97716,-98.95627,22.95,23.96,
9164,GAS NUEVO MILENIO S.A. DE C.V.,25.75511,-100.2832,22.99,25.69,
9165,"GASOLINERIA SAN LUCAS , S.A. DE C.V.",18.57713,-100.7826,23.65,,
9166,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.12754,-101.6446,23.69,25.89,
9167,GASOLINERA TORRES SULIK SA DE CV,16.95425,-96.75626,23.2,23.94,
9168,"SAGIS SCORP, S.A. DE C.V.",24.01046,-104.6926,18.81,22.81,21.81
9169,SUPER SERVICIO EL ENTRONQUE SA DE CV,18.91046,-96.94319,22.2,,
9170,"Exelco Carburantes, S.A. de C.V.",20.56034,-97.443,22.79,,
9171,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,18.14012,-94.52566,21.59,,
9172,SERVICIO GASOLINERO INSURGENTES SA DE CV,21.51458,-104.9093,21.99,,
9173,COMBUSTIBLES VPT S. DE R.L. DE C.V.,32.55212,-115.4171,20.5,,
9174,J DOLORES MANUEL PEREZ MONTES,20.66028,-99.90121,21.79,23.49,
9175,"CENTRO DE SERVICIO LAS PALMAS, S. A. DE C. V.",25.67532,-100.2131,22.49,,
9176,OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV,19.94421,-97.21763,22.56,,
9177,Gasolineras Norbar S.A. de C.V.,31.31489,-109.5299,18.35,,
9178,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.68561,-100.4435,21.99,25.59,
9179,E.S.G.E.S. S.A DE C.V,19.85007,-90.52937,23.59,,
9180,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",27.47477,-99.51768,18.59,,
9181,GASOLINERA KAOZA S.A. DE C.V.,24.81015,-107.4444,24.4,,
9182,"HIDROSINA PLUS, S.A.P.I. DE C.V.",22.14066,-100.956,21.99,,
9183,Servicio del Altiplano S.A. de C.V.,19.28494,-98.2398,22.19,,
9184,"ESTACION DE SERVICIO IGUALA, S.A. DE C.V.",18.35261,-99.55355,23.9,,
9185,ARMIDA ROJAS SERRANO,21.79918,-103.2972,23.2,,
9186,PETROPLAZAS S.A. DE C.V.,25.39337,-108.1294,23.19,25.09,24.59
9187,SERVICIO IDEAL DE TAMAULIPAS SA DE CV,26.04631,-98.32233,18.17,21.77,24.37
9188,COMBUSTIBLES DE FRONTERA S.A. DE C.V.,27.00368,-101.4966,19.7,21.07,17.15
9189,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.71661,-103.3451,21.99,26.69,24.99
9190,BERTHA DOLORES CASTRO MORA,25.53115,-103.4347,21.99,,
9191,SUPER SERVICIO EL ENTRONQUE SA DE CV,19.20682,-96.95171,22.6,,24.5
9192,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.73217,-100.2487,24.09,25.69,24.59
9193,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.59519,-101.2344,22.99,25.69,24.79
9194,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.43319,-100.9713,24.39,25.29,
9195,SERVICIO CARNICERITO S DE RL DE  CV,20.81281,-102.7523,23.49,25.99,24.69
9196,SERVICIO NAVARRO SA DE CV,19.43196,-99.20892,21.46,,
9197,TADEGAS SA DE CV,28.18185,-105.5238,22.69,,
9198,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.68273,-100.266,22.99,25.59,
9199,AUTOEXPRESS EL CRUCERO SANTA MARIA S.A. DE C.V.,20.38051,-103.8498,23.55,,
9200,RAMON MARQUEZ ESPINOZA,32.64763,-115.4957,21.95,23.95,
9201,MARIA LUISA NUÑEZ GONZALEZ,19.14062,-102.2135,23.7,,
9202,SERVICIO GAS LINCOLN S.A. DE C.V.,25.77963,-100.4541,21.79,24.79,23.79
9203,Serviexpress Colinas S.A. de C.V.,20.96732,-101.4215,22.99,24.99,24.69
9204,"PARADOR SAN GILBERTO, S.A. DE C.V.",20.8915,-101.4904,23.09,25.29,
9205,RICARDO FRANCISCO RUIZ GOMEZ,32.503,-116.973,21.49,,
9206,Servicio Yucatanense S. de R.L. de C.V.,20.62054,-89.46645,22.89,,
9207,MARTIN ISLAS RAMOS,26.82098,-107.0825,24,,
9208,"RIOSVEL, S.A. DE C.V.",19.01352,-98.2054,21.2,,
9209,GRUPO JESSY  SA DE CV,19.61663,-96.94136,22.4,,
9210,"Autoservicio Jano, S.A. de C.V.",19.11716,-96.1483,21.35,,
9211,AUTOSERVICIO PALMIRA SA DE CV,22.90346,-109.8774,23.19,,
9212,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.58733,-100.2587,24.09,25.69,
9213,Administradora y Operadora Dos Bajas S. de R.L. de C.V.,32.61575,-115.4725,21.39,,
9214,"GRUPO MOLMER, S.A. DE C.V.",23.17372,-102.9179,22.29,,23.95
9215,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.43078,-100.9976,22.99,25.29,
9216,"METRO COMBUSTIBLES DEL BAJIO, S.A. DE C.V.",20.2407,-99.1923,21.29,,
9217,Servicio Escoserra de Mazatlán S.A. de C.V.,23.22642,-106.4001,22.99,,24.79
9218,"Autoservicio Jano, S.A. de C.V.",18.33346,-95.81884,22.85,,
9219,"ESTACION PIRU, S.A. DE C.V.",29.09464,-111.0151,22.19,25.49,
9220,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,18.17583,-93.04916,21.99,,
9221,SERVICIOS EL CAMICHIN SA DE CV,25.35021,-107.5587,23.5,,24.99
9222,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.70467,-100.3482,24.09,25.69,
9223,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",25.55472,-103.4615,22.99,25.39,24.99
9224,GAS NUEVO MILENIO S.A. DE C.V.,25.67412,-100.3578,24.09,25.69,
9225,ORBA GAS SA DE CV,28.71007,-100.5228,17.5,20.5,
9226,GRUPO ENERGETICO SEDAMA S.A. DE C.V.,25.84587,-97.49106,16.99,,21.99
9227,GASOLEOS SAN JUAN DE LOS LLANOS SA DE CV,19.37607,-97.61852,21.8,23.8,23.8
9228,SALVADOR GUZMAN LUNA,21.2102,-103.4593,23.5,,24.2
9229,"OPERADORA RIO COLORADO, S. DE R.L. DE C.V.",29.07254,-110.9647,22.49,26.19,24.99
9230,LUIS MARTIN DE JESUS ALONZO MORALES,21.28993,-89.60305,22.59,,24.69
9231,GAS NUEVO MILENIO S.A. DE C.V.,25.73742,-100.3325,24.09,25.69,24.59
9232,GRUPO JESSY  SA DE CV,19.50116,-96.86128,22.4,,
9233,"YAHIMA, S.A. DE C.V.",17.84658,-93.39782,22.89,,
9234,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.95161,-101.4352,23.29,,24.79
9235,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.16758,-101.6932,23.29,,
9236,SEGURA & LEON HERNANDEZ SA DE CV,20.72315,-101.944,22.84,,
9237,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.71949,-100.1801,24.09,25.69,
9238,ROBERTO ARTEAGA SERNA,20.24301,-99.08434,20.99,,
9239,"ESTACIÒN ENDHO, S.A. DE C.V.",20.15456,-99.35365,22.19,,23.99
9240,"SERVICIOS FELUSA, S.A.",19.39841,-99.18526,22.89,,
9241,GAS NUEVO MILENIO S.A. DE C.V.,25.83026,-100.2456,24.09,25.69,24.59
9242,"Promotora Corcan, S.A. de C.V.",23.74539,-99.16019,21.95,,
9243,"Gasolinera Ixtacomitan, S.A. de C.V.",17.95943,-92.96758,21.99,23.99,23.99
9244,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.45564,-101.0098,23.89,25.29,
9245,GASOLINERA ASTRA SA DE CV,21.86623,-102.3008,22.59,,
9246,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",25.62562,-100.2734,24.69,25.69,
9247,"CAMPESTRE CENTRO, S. DE R.L. DE C.V.",32.33796,-115.3317,17.98,19.2,19.99
9248,CARBURANTES BOULEVARD SA  DE CV ,18.0942,-96.11687,22.39,,24.35
9249,SÚPER SERVICIOS MAFHER S.A. DE C.V.,18.99859,-102.2056,23.5,,
9250,GAS NUEVO MILENIO S.A. DE C.V.,25.51061,-100.1922,24.09,25.69,24.59
9251,SERVICIO VERTIZ SA DE CV,19.40734,-99.1498,21.51,,
9252,"GASOLINERIA DON LALO, S.A. DE C.V.",17.47432,-91.42447,21.65,,
9253,"HIDROSINA PLUS, S.A.P.I. DE C.V.",20.54294,-97.46747,21.99,,
9254,"CORPORACION CANEK DE COMBUSTIBLES, S.A. DE C.V.",20.98005,-89.64717,20.99,22.99,
9255,"Centro Gasolinero Animas, S.A. de C.V.",18.45177,-95.22081,22.84,,
9256,Gasolinera La S SA de CV,30.71085,-112.1676,22.49,24.49,23.69
